file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
ES100042.xml,7801,solicitando,1267,1278,0.0,8698,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7818,urografía,1279,1288,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7837,descartar,1306,1315,0.0,0,0,HYPOTHETICAL-OTHER,0,BEFORE,0,FINITE,POS
ES100042.xml,7856,tumor,1316,1321,0.0,0,0,HYPOTHETICAL-OTHER,0,BEFORE,0,FINITE,POS
ES100042.xml,7875,ecografía,1398,1407,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7894,cistoscopia,1464,1475,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7913,hallando,1489,1497,0.0,0,0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
ES100042.xml,7932,lesiones,1498,1506,0.0,8746,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7949,edema,1603,1608,0.0,8752,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7966,hallazgo,1690,1698,0.0,8803,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7983,factores,1736,1744,0.0,8815,0,ACTUAL,0,BEFORE,0,FINITE,NEG
ES100042.xml,8000,urografía,1769,1778,0.0,8809,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8017,baciloscopia,1816,1828,0.0,9283 9286,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8034,cultivo,1840,1847,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8053,lesiones,1946,1954,0.0,8827 8830,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8070,tuberculomas,2003,2015,0.0,0,0,HEDGED,0,BEFORE,0,FINITE,POS
ES100042.xml,8089,estudios,2030,2038,0.0,8837 8840 8843,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8106,resección,2092,2101,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8125,anestesia,2145,2154,0.0,8851,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8142,estudio,2159,2166,0.0,9293,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8159,reveló,2185,2191,0.0,0,0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
ES100042.xml,8178,ulceración,2192,2202,0.0,8899,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8195,infiltrado,2231,2241,0.0,8905,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8212,congestión,2265,2275,0.0,8911,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8229,folículos,2358,2367,0.0,8917 8920 8923,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8246,divididos,2396,2405,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8265,abundan,2432,2439,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8303,llamado,2470,2477,0.0,0,0,GENERIC,0,CONTAINS,0,FINITE,POS
ES100042.xml,8284,denomina,2666,2674,0.0,0,0,GENERIC,0,CONTAINS,0,FINITE,POS
ES100042.xml,8322,indicó,2699,2705,0.0,9299 9302 9305 9308,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8339,medidas,2706,2713,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8358,profilaxis,2737,2747,0.0,9032 9035 9038,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8375,ciprofloxacino,2871,2885,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8394,vitamina,2887,2895,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8413,prednisona,2926,2936,0.0,9026,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8430,suspensión,3023,3033,8982.0,0,0,ACTUAL,0,BEFORE,ASPECTUAL,FINITE,POS
ES100042.xml,8447,protección,3059,3069,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8466,mejoría,3125,3132,0.0,9317 9320,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8483,desaparición,3137,3149,0.0,9046,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8500,tratamiento,3214,3225,0.0,9052,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,9058,finalización,3251,3263,9092.0,0,0,ACTUAL,0,BEFORE,ASPECTUAL,FINITE,POS
ES100042.xml,9075,tratamiento,3268,3279,0.0,9117,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7181,asintomática,3295,3307,0.0,0,0,ACTUAL,0,CONTAINS,0,FINITE,POS
ES100042.xml,7200,cistoscopia,3312,3323,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7219,urocultivos,3344,3355,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100650.xml,4505,síntomas,39,47,0.0,5278,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4522,detecta,74,81,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4541,analítica,89,98,0.0,5462 5465,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4558,niveles,156,163,0.0,5284,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4575,CEA,196,199,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4594,ecografía,246,255,0.0,5472 5475 5478,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4611,informa,277,284,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4630,masa,308,312,0.0,5300 5303,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4647,depender,371,379,0.0,0,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4666,colonoscopia,406,418,0.0,5310,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4683,hallazgos,432,441,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4702,laparoscopia,452,464,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4721,objetiva,481,489,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4740,masa,510,514,0.0,5316,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4757,Remitida,639,647,0.0,5322,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4774,tomografía,682,692,0.0,5486 5489,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4791,TAC,714,717,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4810,confirmó,743,751,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4829,masa,773,777,0.0,5328 5331 5334,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4846,encapsulada,902,913,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4865,signos,920,926,0.0,5342 5345 5348,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
ES100650.xml,4882,infiltración,930,942,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4901,ascitis,963,970,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4920,adenomegalias,974,987,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4939,intervino,1006,1015,0.0,5496 5499 5502,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4956,describiéndose,1034,1048,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4975,mucocele,1068,1076,0.0,5356,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4992,líquido,1120,1127,0.0,5362,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,5009,implantes,1137,1146,0.0,5368,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,5026,ileocolectomía,1179,1193,0.0,5374,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5043,anastomosis,1217,1228,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5062,incidencias,1279,1290,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,5081,alta,1299,1303,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
