file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
ES100447.xml,5385,desaparecer,1915,1926,0.0,0,0.0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100686.xml,1475,nacimiento,25,35,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1490,mancha,45,51,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1505,creció,104,110,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1535,interesaba,247,257,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1550,mirarse,333,340,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1565,lesión,344,350,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1580,estrabismo,364,374,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1595,comenzó,403,410,1960.0,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100686.xml,1658,incisión,590,598,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1673,evolución,618,627,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100686.xml,1688,sastifactoria,647,660,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4518,Refiere,117,124,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100526.xml,4563,infiltración,284,296,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4614,incrementaba,341,353,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4650,imposibilitaba,385,399,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4669,coito,417,422,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100526.xml,4739,dolorosas,596,605,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4843,orientan,768,776,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4913,descartar,897,906,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4932,linfedema,918,927,0.0,0,0.0,HYPOTHETICAL-OTHER,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5019,extirpación,1065,1076,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5089,control,1235,1242,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5142,extirpar,1408,1416,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5178,identificar,1462,1473,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5197,dañar,1489,1494,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100526.xml,5233,hemostasia,1602,1612,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5252,cerramos,1625,1633,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5371,estudio,1813,1820,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5390,constató,1842,1850,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100526.xml,5445,glóbulos,1889,1897,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5426,focos,1944,1949,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100042.xml,7162,Presentamos,0,11,0.0,0,0,ACTUAL,0,IS-CONTAINED,0,FINITE,POS
ES100042.xml,7340,disuria,218,225,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7359,polaquiuria,228,239,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7378,urgencias,253,262,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7397,sintomatología,296,310,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,NEG
ES100042.xml,7416,infección,385,394,0.0,0,INTERMITTENT,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7435,urocultivos,424,435,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7454,tratados,456,464,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7490,bioquímica,520,530,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7509,estudio,565,572,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7545,mostraron,599,608,0.0,0,0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
ES100042.xml,7564,urocultivo,631,641,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8600,citología,683,692,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7600,tratamiento,846,857,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7708,revisión,1134,1142,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7727,infección,1174,1183,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7818,urografía,1279,1288,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7837,descartar,1306,1315,0.0,0,0,HYPOTHETICAL-OTHER,0,BEFORE,0,FINITE,POS
ES100042.xml,7856,tumor,1316,1321,0.0,0,0,HYPOTHETICAL-OTHER,0,BEFORE,0,FINITE,POS
ES100042.xml,7875,ecografía,1398,1407,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7894,cistoscopia,1464,1475,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7913,hallando,1489,1497,0.0,0,0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
ES100042.xml,8034,cultivo,1840,1847,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8070,tuberculomas,2003,2015,0.0,0,0,HEDGED,0,BEFORE,0,FINITE,POS
ES100042.xml,8106,resección,2092,2101,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8159,reveló,2185,2191,0.0,0,0,ACTUAL,0,BEFORE,EVIDENTIAL,FINITE,POS
ES100042.xml,8246,divididos,2396,2405,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8265,abundan,2432,2439,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8303,llamado,2470,2477,0.0,0,0,GENERIC,0,CONTAINS,0,FINITE,POS
ES100042.xml,8284,denomina,2666,2674,0.0,0,0,GENERIC,0,CONTAINS,0,FINITE,POS
ES100042.xml,8339,medidas,2706,2713,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8375,ciprofloxacino,2871,2885,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8394,vitamina,2887,2895,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8430,suspensión,3023,3033,8982.0,0,0,ACTUAL,0,BEFORE,ASPECTUAL,FINITE,POS
ES100042.xml,8447,protección,3059,3069,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,9058,finalización,3251,3263,9092.0,0,0,ACTUAL,0,BEFORE,ASPECTUAL,FINITE,POS
ES100042.xml,7181,asintomática,3295,3307,0.0,0,0,ACTUAL,0,CONTAINS,0,FINITE,POS
ES100042.xml,7200,cistoscopia,3312,3323,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7219,urocultivos,3344,3355,0.0,0,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100650.xml,4522,detecta,74,81,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4575,CEA,196,199,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4611,informa,277,284,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4647,depender,371,379,0.0,0,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4683,hallazgos,432,441,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4702,laparoscopia,452,464,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4721,objetiva,481,489,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4791,TAC,714,717,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4810,confirmó,743,751,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,4846,encapsulada,902,913,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4882,infiltración,930,942,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4901,ascitis,963,970,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4920,adenomegalias,974,987,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4956,describiéndose,1034,1048,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,5043,anastomosis,1217,1228,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5062,incidencias,1279,1290,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,5081,alta,1299,1303,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5117,evidenció,1387,1396,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100650.xml,5187,malignidad,1558,1568,0.0,0,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5206,invasión,1610,1618,0.0,0,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5225,calcificación,1632,1645,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4431,seguimiento,1779,1790,0.0,0,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
ES100650.xml,4467,marcadores,1828,1838,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4486,TAC,1851,1854,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,8897,ingresar,62,70,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,8916,comienza,71,79,9052 9055 9058 9061 9064 9067 9070,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100320.xml,9099,desconociendo,238,251,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9118,parámetros,256,266,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9188,mostraba,322,330,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100320.xml,9207,TA,382,384,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9294,crepitantes,556,567,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9313,soplo,579,584,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9332,hepatomegalia,612,625,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9351,condilomas,652,662,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9421,Hb,805,807,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9440,segmentados,844,855,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9459,linfocitos,861,871,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9478,sodio,896,901,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9497,LDH,914,917,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9516,resto,947,952,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9569,pH,1026,1028,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9588,pCO2,1035,1039,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9607,pO2,1052,1055,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9660,observa,1091,1098,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100320.xml,9679,comprime,1142,1150,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9698,desplaza,1153,1161,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9751,TAC,1269,1272,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9770,aprecian,1317,1325,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100320.xml,9823,comprime,1408,1416,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9910,encontraron,1643,1654,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
ES100320.xml,9978,insuficiencia,1771,1784,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9997,ventilación,1821,1832,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10016,observa,1874,1881,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100320.xml,10035,mejoría,1882,1889,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10054,retirada,1941,1949,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10107,TAC,2082,2085,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10126,RMN,2088,2091,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10162,observándose,2101,2113,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100320.xml,10215,retiran,2313,2320,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10285,biopsia,2438,2445,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10304,informa,2483,2490,0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100320.xml,10357,linfocitos,2608,2618,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10376,carga,2633,2638,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10395,alfafetoproteina,2669,2685,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10414,bHCG,2695,2700,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10450,brocoaspirado,2782,2795,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10469,punción,2798,2805,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10488,bacterias,2839,2848,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10507,micobacterias,2850,2863,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10526,hongos,2866,2872,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10562,P,2936,2937,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10598,Toxoplasma,2982,2992,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10617,virus,2994,2999,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10636,RPR,3015,3018,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10655,antígeno,3040,3048,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10691,evolución,3093,3102,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10727,linfoma,3218,3225,0,0,0.0,HEDGED,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10746,afectación,3241,3251,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10850,estudio,3597,3604,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10869,iniciar,3628,3635,11419,0,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100320.xml,10903,rechaza,3675,3682,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10939,quimiosensibilidad,3723,3741,0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10958,curable,3776,3783,0,0,0.0,GENERIC,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10977,falleció,3797,3805,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10996,alta,3848,3852,0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1752,tratado,111,118,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1767,resultados,170,180,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100280.xml,1782,permaneció,205,215,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1797,peritonitis,232,243,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1827,transfirió,345,355,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1857,transformándose,409,424,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1872,transportador,433,446,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1887,dolor,476,481,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1902,efecto,494,500,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1932,apareció,532,540,0.0,0,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100280.xml,2022,tratamiento,694,705,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100280.xml,2037,ingresos,734,742,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,2052,deterioro,786,795,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,2067,falleció,817,825,0.0,0,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8395,hipertensión,68,80,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
ES100519.xml,8414,asma,92,96,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
ES100519.xml,8433,alergias,102,110,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,NEG
ES100519.xml,8452,hábitos,117,124,0,0,0,ACTUAL,0.0,CONTAINS,0,FINITE,NEG
ES100519.xml,8471,Acude,134,139,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8541,taquicárdica,214,226,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8560,Refiere,252,259,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100519.xml,8596,traumatismo,299,310,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8615,lesiones,367,375,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,8634,puerta,387,393,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,8702,dolor,490,495,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8738,hemoglobina,554,565,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8774,neutrófilos,622,633,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8793,creatinina,635,645,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8812,CPK,677,680,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8865,valorar,776,783,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8901,edema,831,836,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8920,tumefacción,839,850,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8939,crepitación,856,867,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8958,flictenas,882,891,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8977,epidermolisis,902,915,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8996,dolor,918,923,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9015,estado,948,954,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9034,aspecto,982,989,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9053,dolor,1023,1028,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9123,caída,1246,1251,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9142,heridas,1264,1271,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,9161,lesiones,1275,1283,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,9214,desbridamiento,1344,1358,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9267,signos,1497,1503,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
ES100519.xml,10288,progresión,1507,1517,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,9303,infección,1593,1602,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9373,ampliación,1715,1725,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9392,resultado,1812,1821,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9428,isquemia,1978,1986,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9447,necrosis,1989,1997,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9466,fenómenos,2036,2045,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9519,favorable,2125,2134,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9557,continuaba,2166,2176,9577,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100519.xml,9538,grave,2184,2189,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9580,ingreso,2209,2216,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9633,observándose,2299,2311,0,0,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100519.xml,9686,resección,2434,2443,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9722,continuaba,2491,2501,10399,0,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100519.xml,9739,mejorar,2506,2513,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,9758,empeoramiento,2525,2538,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9811,ingreso,2659,2666,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9830,amputación,2681,2691,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9898,intervenciones,2812,2826,0,0,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,9917,cobertura,2875,2884,0,0,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
