file,id_event,string,begin,end,ALINK,TLINK,contextualAspect,contextualModality,degree,docTimeRel,eventType,permanence,polarity
ES100526.xml,4582,comenzó,297,304,5498.0,5674 5677,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100526.xml,4597,dolor,317,322,0.0,5510 5513 5516 5519,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4633,erección,365,373,0.0,5504,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4688,examen,430,436,0.0,5684 5687,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4705,irregularidades,516,531,0.0,5528,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4722,palpación,564,573,0.0,5534,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4758,palpan,610,616,0.0,5694,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100526.xml,4775,tumores,617,624,0.0,5540,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4792,exploración,679,690,0.0,5700 5703,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4809,inclusión,721,730,0.0,5546,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4826,refiere,744,751,0.0,5552,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100526.xml,4862,problema,811,819,0.0,5558,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4879,Solicitamos,821,832,0.0,5710 5713,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4896,linfografia,865,876,0.0,5564,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4951,informe,932,939,0.0,5720,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4968,indemnes,1006,1014,0.0,5570,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,4985,Tratamiento,1025,1036,0.0,5726 5729,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5002,Planificamos,1049,1061,0.0,5576,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5038,deformidad,1111,1121,0.0,5582,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5055,anestesia,1153,1162,0.0,5588,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5072,sonda,1186,1191,0.0,5736 5739,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5108,Incidimos,1339,1348,0.0,5746 5749,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5125,disecar,1398,1405,0.0,5604 5607,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5161,tumoraciones,1433,1445,0.0,5594 5597,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5216,resección,1547,1556,0.0,5614 5617,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5271,incisión,1637,1645,0.0,5624,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5288,drenaje,1728,1735,0.0,5756 5759,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5305,finalizar,1740,1749,5630.0,5766,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100526.xml,5320,intervención,1753,1765,0.0,5636,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5337,visibles,1770,1778,0.0,5642,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100526.xml,5354,cambios,1786,1793,0.0,5648,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100526.xml,5409,lesiones,1859,1867,0.0,5654 5657 5660,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100042.xml,7238,hipertensión,65,77,0.0,9189,0,ACTUAL,0,CONTAINS,0,FINITE,POS
ES100042.xml,7255,hernia,88,94,0.0,9195,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7272,estreñimiento,105,118,0.0,9201,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7289,histerectomía,121,134,0.0,9207,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7306,consultó,139,147,0.0,9183,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7323,síndrome,152,160,0.0,9161 9164 9167 9170 9173,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7473,estudio,496,503,0.0,9235 9238 9241 9244 9247,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7528,leucocituria,617,629,0.0,8619,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7583,prescribió,835,845,0.0,9257 9260,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7619,revisada,941,949,0.0,9267 9270,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7636,persistiendo,971,983,7668.0,8625,0,ACTUAL,0,BEFORE,ASPECTUAL,FINITE,POS
ES100042.xml,7651,sintomatología,987,1001,0.0,8631,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7674,mejorado,1049,1057,0.0,8643,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7691,urgencias,1074,1083,0.0,8658,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7746,respuesta,1210,1219,0.0,8692,0,ACTUAL,LITTLE,BEFORE,0,FINITE,POS
ES100042.xml,7763,inició,1235,1241,7795.0,9277,0,ACTUAL,0,BEFORE,ASPECTUAL,FINITE,POS
ES100042.xml,7778,estudio,1245,1252,0.0,8728 8731 8734 8737,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7801,solicitando,1267,1278,0.0,8698,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7932,lesiones,1498,1506,0.0,8746,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7949,edema,1603,1608,0.0,8752,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7966,hallazgo,1690,1698,0.0,8803,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,7983,factores,1736,1744,0.0,8815,0,ACTUAL,0,BEFORE,0,FINITE,NEG
ES100042.xml,8000,urografía,1769,1778,0.0,8809,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8017,baciloscopia,1816,1828,0.0,9283 9286,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8053,lesiones,1946,1954,0.0,8827 8830,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8089,estudios,2030,2038,0.0,8837 8840 8843,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8125,anestesia,2145,2154,0.0,8851,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8142,estudio,2159,2166,0.0,9293,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8178,ulceración,2192,2202,0.0,8899,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8195,infiltrado,2231,2241,0.0,8905,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8212,congestión,2265,2275,0.0,8911,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8229,folículos,2358,2367,0.0,8917 8920 8923,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8322,indicó,2699,2705,0.0,9299 9302 9305 9308,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8358,profilaxis,2737,2747,0.0,9032 9035 9038,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8413,prednisona,2926,2936,0.0,9026,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8466,mejoría,3125,3132,0.0,9317 9320,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8483,desaparición,3137,3149,0.0,9046,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,8500,tratamiento,3214,3225,0.0,9052,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100042.xml,9075,tratamiento,3268,3279,0.0,9117,0,ACTUAL,0,BEFORE,0,FINITE,POS
ES100650.xml,4505,síntomas,39,47,0.0,5278,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4541,analítica,89,98,0.0,5462 5465,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4558,niveles,156,163,0.0,5284,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4594,ecografía,246,255,0.0,5472 5475 5478,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4630,masa,308,312,0.0,5300 5303,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4666,colonoscopia,406,418,0.0,5310,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4740,masa,510,514,0.0,5316,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4757,Remitida,639,647,0.0,5322,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4774,tomografía,682,692,0.0,5486 5489,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4829,masa,773,777,0.0,5328 5331 5334,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4865,signos,920,926,0.0,5342 5345 5348,0.0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,NEG
ES100650.xml,4939,intervino,1006,1015,0.0,5496 5499 5502,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4975,mucocele,1068,1076,0.0,5356,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,4992,líquido,1120,1127,0.0,5362,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,5009,implantes,1137,1146,0.0,5368,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,5026,ileocolectomía,1179,1193,0.0,5374,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5100,estudio,1351,1358,0.0,5510,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5136,ocupado,1433,1440,0.0,5396,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5153,mucocele,1484,1492,0.0,5412 5415 5418,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5170,tumor,1506,1511,0.0,5402 5405,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5244,aislaron,1692,1700,0.0,5516,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100650.xml,5261,neoplasia,1744,1753,0.0,5426,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100650.xml,4450,asintomática,1809,1821,0.0,5442 5445,0.0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
ES100320.xml,8880,politoxicómana,18,32,0,11015,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,8933,tos,84,87,0,11031,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,8950,disnea,94,100,0,11037,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,8967,fiebre,127,133,0,11043,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,8984,astenia,135,142,0,11049,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9001,anorexia,144,152,0,11055,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9018,náuseas,154,161,0,11061,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9035,vómitos,164,171,0,11067,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9082,infección,195,204,0,11447 11450 11453 11456,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9137,exploración,299,310,0,11465,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9154,ingreso,314,321,0,11073,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9171,caquexia,331,339,0,11079,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9226,muguet,399,405,0,11106,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9243,acropaquias,407,418,0,11109,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9260,adenopatías,420,431,0,11115,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9277,Disminución,506,517,0,11471 11474 11477 11480 11483 11486,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9370,resto,676,681,0,11497,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9387,ingreso,757,764,0,11127,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9404,pruebas,780,787,0,11503 11506 11509 11512 11515 11518,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9535,Gasometría,988,998,0,11529 11532 11535 11538,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9552,ingreso,1017,1024,0,11169,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9626,placa,1073,1078,0,11547,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9643,masa,1103,1107,0,11199 11202 11205,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9717,infiltrado,1178,1188,0,11193,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9734,ecografía,1247,1256,0,11553 11556,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9789,adenopatías,1326,1337,0,11213,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9806,masa,1386,1390,0,11219 11222,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9842,patrón,1447,1453,0,11229,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9859,engrosamiento,1492,1505,0,11235,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9876,líquido,1560,1567,0,11241,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9893,ecocardiograma,1598,1612,0,11563,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,9929,alteraciones,1655,1667,0,11247,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100320.xml,9946,inicia,1672,1678,11253,11569,0.0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100320.xml,9961,tratamiento,1679,1690,0,11259 11262 11265,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10073,crisis,2002,2008,0,11593 11596,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10090,hemiparesia,2048,2059,0,11273 11276,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10145,masa,2118,2122,0,11283,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10181,añade,2231,2236,0,11603,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10198,tratamiento,2240,2251,0,11289 11292,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10234,mejoría,2360,2367,0,11305,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100320.xml,10251,disminución,2381,2392,0,11311,0.0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100320.xml,10268,PAAF,2431,2435,0,11609 11612,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10323,metástasis,2496,2506,0,11317,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10340,resultados,2585,2595,0,11619 11622 11625 11628 11631,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10433,estudios,2731,2739,0,11641 11644 11647 11650 11653 11656,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10545,tinciones,2878,2887,0,11667 11670,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10581,serologías,2966,2976,0,11677 11680 11683 11686 11689,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10674,Diagnóstico,3079,3090,0,11699 11702,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10710,neumonía,3146,3154,0,11387 11390 11393,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10765,resultados,3306,3316,0,11401,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10782,diagnóstico,3414,3425,0,11709,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10799,tumor,3438,3443,0,11407,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10816,afectación,3483,3493,0,11413,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10833,propone,3566,3573,0,11715 11718 11721 11724,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10886,tratamiento,3636,3647,0,11425,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100320.xml,10922,explicársele,3695,3707,0,11431,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1737,glomerulonefritis,23,40,0.0,2333 2336 2339,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1812,retiró,322,328,0.0,2279,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1842,transportador,370,383,0.0,2361 2364 2367 2370,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1917,TAC,528,531,0.0,2393 2396,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1947,engrosamiento,541,554,0.0,2285,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1962,colección,567,576,0.0,2291,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1977,englobaba,608,617,0.0,2297,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,1992,dilatación,635,645,0.0,2303,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100280.xml,2007,desestimó,681,690,0.0,2309 2312 2315 2318,0.0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8378,antecedentes,44,56,0,10489 10492 10495 10498 10501,0,ACTUAL,0.0,CONTAINS,0,FINITE,POS
ES100519.xml,8490,mareo,171,176,0,10078,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8507,sudoración,179,189,0,10084,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8524,afebril,204,211,0,10511 10514 10517 10520,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8579,caída,264,269,0,10096 10099,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8653,comenzaron,421,431,10132 10135,10529,0,ACTUAL,0.0,BEFORE,ASPECTUAL,FINITE,POS
ES100519.xml,8668,edema,443,448,0,10142 10145,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8685,bullas,451,457,0,10152,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8721,analítica,523,532,0,10535 10538 10541 10544,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8757,leucocitosis,580,592,0,10158 10161,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8831,pruebas,724,731,0,10204,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8848,avisan,732,738,0,10210,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,8884,lesiones,788,796,0,10216 10219 10222 10225 10228 10231 10234,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9072,exploración,1051,1062,0,10553,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9089,fascitis,1098,1106,0,10559 10562 10565 10568 10571,0,HEDGED,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9106,factores,1170,1178,0,10246 10249 10252 10255,0,ACTUAL,0.0,BEFORE,0,FINITE,NEG
ES100519.xml,9180,decide,1291,1297,0,10581 10584,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9197,intervención,1298,1310,0,10264,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9233,signos,1430,1436,0,10270,0,ACTUAL,0.0,BEFORE,EVIDENTIAL,FINITE,POS
ES100519.xml,9286,vitalidad,1440,1449,0,10276,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9250,estable,1484,1491,0,10591 10594 10597,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9322,progresado,1639,1649,0,10605 10608,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9339,decidiéndose,1651,1663,0,10317,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9356,intervención,1670,1682,0,10323,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9411,fascitis,1918,1926,0,10329 10332 10335 10338 10341,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9485,evolución,2105,2114,0,10354,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9502,estado,2151,2157,0,10357 10360 10363,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9599,cuadro,2229,2235,0,10625 10628,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9616,intervención,2266,2278,0,10393,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9652,placa,2316,2321,0,10381,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9669,absceso,2360,2367,0,10387,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9705,estado,2461,2467,0,10635 10638 10641 10644 10647,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9777,decidió,2591,2598,0,10405,0,ACTUAL,0.0,BEFORE,0,FINITE,POS
ES100519.xml,9794,intervención,2609,2621,0,10421,NOVEL,ACTUAL,0.0,BEFORE,0,FINITE,POS
